,Id,Use,Cat,Bird
15606,training_catbird_4756,Train,1,1
15607,training_catbird_4757,Train,1,1
15608,training_catbird_4758,Train,1,1
15609,training_catbird_4759,Train,1,1
15610,training_catbird_476,Train,1,1
15611,training_catbird_4760,Train,1,1
15612,training_catbird_4761,Train,1,1
15613,training_catbird_4762,Train,1,1
15614,training_catbird_4763,Train,1,1
15615,training_catbird_4764,Train,1,1
15616,training_catbird_4765,Train,1,1
15617,training_catbird_4766,Train,1,1
15618,training_catbird_4767,Train,1,1
15619,training_catbird_4768,Train,1,1
15620,training_catbird_4769,Train,1,1
15621,training_catbird_477,Train,1,1
15622,training_catbird_4770,Train,1,1
15623,training_catbird_4771,Train,1,1
15624,training_catbird_4772,Train,1,1
15625,training_catbird_4773,Train,1,1
15626,training_catbird_4774,Train,1,1
15627,training_catbird_4775,Train,1,1
15628,training_catbird_4776,Train,1,1
15629,training_catbird_4777,Train,1,1
15630,training_catbird_4778,Train,1,1
15631,training_catbird_4779,Train,1,1
15632,training_catbird_478,Train,1,1
15633,training_catbird_4780,Train,1,1
15634,training_catbird_4781,Train,1,1
15635,training_catbird_4782,Train,1,1
15636,training_catbird_4783,Train,1,1
15637,training_catbird_4784,Train,1,1
15638,training_catbird_4785,Train,1,1
15639,training_catbird_4786,Train,1,1
15640,training_catbird_4787,Train,1,1
15641,training_catbird_4788,Train,1,1
15642,training_catbird_4789,Train,1,1
15643,training_catbird_479,Train,1,1
15644,training_catbird_4790,Train,1,1
15645,training_catbird_4791,Train,1,1
15646,training_catbird_4792,Train,1,1
15647,training_catbird_4793,Train,1,1
15648,training_catbird_4794,Train,1,1
15649,training_catbird_4795,Train,1,1
15650,training_catbird_4796,Train,1,1
15651,training_catbird_4797,Train,1,1
15652,training_catbird_4798,Train,1,1
15653,training_catbird_4799,Train,1,1
15654,training_catbird_48,Train,1,1
15655,training_catbird_480,Train,1,1
15656,training_catbird_4800,Train,1,1
15657,training_catbird_4801,Train,1,1
15658,training_catbird_4802,Train,1,1
15659,training_catbird_4803,Train,1,1
15660,training_catbird_4804,Train,1,1
15661,training_catbird_4805,Train,1,1
15662,training_catbird_4806,Train,1,1
15663,training_catbird_4807,Train,1,1
15664,training_catbird_4808,Train,1,1
15665,training_catbird_4809,Train,1,1
15666,training_catbird_481,Train,1,1
15667,training_catbird_4810,Train,1,1
15668,training_catbird_4811,Train,1,1
15669,training_catbird_4812,Train,1,1
15670,training_catbird_4813,Train,1,1
15671,training_catbird_4814,Train,1,1
15672,training_catbird_4815,Train,1,1
15673,training_catbird_4816,Train,1,1
15674,training_catbird_4817,Train,1,1
15675,training_catbird_4818,Train,1,1
15676,training_catbird_4819,Train,1,1
15677,training_catbird_482,Train,1,1
15678,training_catbird_4820,Train,1,1
15679,training_catbird_4821,Train,1,1
15680,training_catbird_4822,Train,1,1
15681,training_catbird_4823,Train,1,1
15682,training_catbird_4824,Train,1,1
15683,training_catbird_4825,Train,1,1
15684,training_catbird_4826,Train,1,1
15685,training_catbird_4827,Train,1,1
15686,training_catbird_4828,Train,1,1
15687,training_catbird_4829,Train,1,1
15688,training_catbird_483,Train,1,1
15689,training_catbird_4830,Train,1,1
15690,training_catbird_4831,Train,1,1
15691,training_catbird_4832,Train,1,1
15692,training_catbird_4833,Train,1,1
15693,training_catbird_4834,Train,1,1
15694,training_catbird_4835,Train,1,1
15695,training_catbird_4836,Train,1,1
15696,training_catbird_4837,Train,1,1
15697,training_catbird_4838,Train,1,1
15698,training_catbird_4839,Train,1,1
15699,training_catbird_484,Train,1,1
15700,training_catbird_4840,Train,1,1
15701,training_catbird_4841,Train,1,1
15702,training_catbird_4842,Train,1,1
15703,training_catbird_4843,Train,1,1
15704,training_catbird_4844,Train,1,1
15705,training_catbird_4845,Train,1,1
15706,training_catbird_4846,Train,1,1
15707,training_catbird_4847,Train,1,1
15708,training_catbird_4848,Train,1,1
15709,training_catbird_4849,Train,1,1
15710,training_catbird_485,Train,1,1
15711,training_catbird_4850,Train,1,1
15712,training_catbird_4851,Train,1,1
15713,training_catbird_4852,Train,1,1
15714,training_catbird_4853,Train,1,1
15715,training_catbird_4854,Train,1,1
15716,training_catbird_4855,Train,1,1
15717,training_catbird_4856,Train,1,1
15718,training_catbird_4857,Train,1,1
15719,training_catbird_4858,Train,1,1
15720,training_catbird_4859,Train,1,1
15721,training_catbird_486,Train,1,1
15722,training_catbird_4860,Train,1,1
15723,training_catbird_4861,Train,1,1
15724,training_catbird_4862,Train,1,1
15725,training_catbird_4863,Train,1,1
15726,training_catbird_4864,Train,1,1
15727,training_catbird_4865,Train,1,1
15728,training_catbird_4866,Train,1,1
15729,training_catbird_4867,Train,1,1
15730,training_catbird_4868,Train,1,1
15731,training_catbird_4869,Train,1,1
15732,training_catbird_487,Train,1,1
15733,training_catbird_4870,Train,1,1
15734,training_catbird_4871,Train,1,1
15735,training_catbird_4872,Train,1,1
15736,training_catbird_4873,Train,1,1
15737,training_catbird_4874,Train,1,1
15738,training_catbird_4875,Train,1,1
15739,training_catbird_4876,Train,1,1
15740,training_catbird_4877,Train,1,1
15741,training_catbird_4878,Train,1,1
15742,training_catbird_4879,Train,1,1
15743,training_catbird_488,Train,1,1
15744,training_catbird_4880,Train,1,1
15745,training_catbird_4881,Train,1,1
15746,training_catbird_4882,Train,1,1
15747,training_catbird_4883,Train,1,1
15748,training_catbird_4884,Train,1,1
15749,training_catbird_4885,Train,1,1
15750,training_catbird_4886,Train,1,1
15751,training_catbird_4887,Train,1,1
15752,training_catbird_4888,Train,1,1
15753,training_catbird_4889,Train,1,1
15754,training_catbird_489,Train,1,1
15755,training_catbird_4890,Train,1,1
15756,training_catbird_4891,Train,1,1
15757,training_catbird_4892,Train,1,1
15758,training_catbird_4893,Train,1,1
15759,training_catbird_4894,Train,1,1
15760,training_catbird_4895,Train,1,1
15761,training_catbird_4896,Train,1,1
15762,training_catbird_4897,Train,1,1
15763,training_catbird_4898,Train,1,1
15764,training_catbird_4899,Train,1,1
15765,training_catbird_49,Train,1,1
15766,training_catbird_490,Train,1,1
15767,training_catbird_4900,Train,1,1
15768,training_catbird_4901,Train,1,1
15769,training_catbird_4902,Train,1,1
15770,training_catbird_4903,Train,1,1
15771,training_catbird_4904,Train,1,1
15772,training_catbird_4905,Train,1,1
15773,training_catbird_4906,Train,1,1
15774,training_catbird_4907,Train,1,1
15775,training_catbird_4908,Train,1,1
15776,training_catbird_4909,Train,1,1
15777,training_catbird_491,Train,1,1
15778,training_catbird_4910,Train,1,1
15779,training_catbird_4911,Train,1,1
15780,training_catbird_4912,Train,1,1
15781,training_catbird_4913,Train,1,1
15782,training_catbird_4914,Train,1,1
15783,training_catbird_4915,Train,1,1
15784,training_catbird_4916,Train,1,1
15785,training_catbird_4917,Train,1,1
15786,training_catbird_4918,Train,1,1
15787,training_catbird_4919,Train,1,1
15788,training_catbird_492,Train,1,1
15789,training_catbird_4920,Train,1,1
15790,training_catbird_4921,Train,1,1
15791,training_catbird_4922,Train,1,1
15792,training_catbird_4923,Train,1,1
15793,training_catbird_4924,Train,1,1
15794,training_catbird_4925,Train,1,1
15795,training_catbird_4926,Train,1,1
15796,training_catbird_4927,Train,1,1
15797,training_catbird_4928,Train,1,1
15798,training_catbird_4929,Train,1,1
15799,training_catbird_493,Train,1,1
15800,training_catbird_4930,Train,1,1
15801,training_catbird_4931,Train,1,1
15802,training_catbird_4932,Train,1,1
15803,training_catbird_4933,Train,1,1
15804,training_catbird_4934,Train,1,1
15805,training_catbird_4935,Train,1,1
15806,training_catbird_4936,Train,1,1
15807,training_catbird_4937,Train,1,1
15808,training_catbird_4938,Train,1,1
15809,training_catbird_4939,Train,1,1
15810,training_catbird_494,Train,1,1
15811,training_catbird_4940,Train,1,1
15812,training_catbird_4941,Train,1,1
15813,training_catbird_4942,Train,1,1
15814,training_catbird_4943,Train,1,1
15815,training_catbird_4944,Train,1,1
15816,training_catbird_4945,Train,1,1
15817,training_catbird_4946,Train,1,1
15818,training_catbird_4947,Train,1,1
15819,training_catbird_4948,Train,1,1
15820,training_catbird_4949,Train,1,1
15821,training_catbird_495,Train,1,1
15822,training_catbird_4950,Train,1,1
15823,training_catbird_4951,Train,1,1
15824,training_catbird_4952,Train,1,1
15825,training_catbird_4953,Train,1,1
15826,training_catbird_4954,Train,1,1
15827,training_catbird_4955,Train,1,1
15828,training_catbird_4956,Train,1,1
15829,training_catbird_4957,Train,1,1
15830,training_catbird_4958,Train,1,1
15831,training_catbird_4959,Train,1,1
15832,training_catbird_496,Train,1,1
15833,training_catbird_4960,Train,1,1
15834,training_catbird_4961,Train,1,1
15835,training_catbird_4962,Train,1,1
15836,training_catbird_4963,Train,1,1
15837,training_catbird_4964,Train,1,1
15838,training_catbird_4965,Train,1,1
15839,training_catbird_4966,Train,1,1
15840,training_catbird_4967,Train,1,1
15841,training_catbird_4968,Train,1,1
15842,training_catbird_4969,Train,1,1
15843,training_catbird_497,Train,1,1
15844,training_catbird_4970,Train,1,1
15845,training_catbird_4971,Train,1,1
15846,training_catbird_4972,Train,1,1
15847,training_catbird_4973,Train,1,1
15848,training_catbird_4974,Train,1,1
15849,training_catbird_4975,Train,1,1
15850,training_catbird_4976,Train,1,1
15851,training_catbird_4977,Train,1,1
15852,training_catbird_4978,Train,1,1
15853,training_catbird_4979,Train,1,1
15854,training_catbird_498,Train,1,1
15855,training_catbird_4980,Train,1,1
15856,training_catbird_4981,Train,1,1
15857,training_catbird_4982,Train,1,1
15858,training_catbird_4983,Train,1,1
15859,training_catbird_4984,Train,1,1
15860,training_catbird_4985,Train,1,1
15861,training_catbird_4986,Train,1,1
15862,training_catbird_4987,Train,1,1
15863,training_catbird_4988,Train,1,1
15864,training_catbird_4989,Train,1,1
15865,training_catbird_499,Train,1,1
15866,training_catbird_4990,Train,1,1
15867,training_catbird_4991,Train,1,1
15868,training_catbird_4992,Train,1,1
15869,training_catbird_4993,Train,1,1
15870,training_catbird_4994,Train,1,1
15871,training_catbird_4995,Train,1,1
15872,training_catbird_4996,Train,1,1
15873,training_catbird_4997,Train,1,1
15874,training_catbird_4998,Train,1,1
15875,training_catbird_4999,Train,1,1
15876,training_catbird_5,Train,1,1
15877,training_catbird_50,Train,1,1
15878,training_catbird_500,Train,1,1
15879,training_catbird_5000,Train,1,1
15880,training_catbird_5001,Train,1,1
15881,training_catbird_5002,Train,1,1
15882,training_catbird_5003,Train,1,1
15883,training_catbird_5004,Train,1,1
15884,training_catbird_5005,Train,1,1
15885,training_catbird_5006,Train,1,1
15886,training_catbird_5007,Train,1,1
15887,training_catbird_5008,Train,1,1
15888,training_catbird_5009,Train,1,1
15889,training_catbird_501,Train,1,1
15890,training_catbird_5010,Train,1,1
15891,training_catbird_5011,Train,1,1
15892,training_catbird_5012,Train,1,1
15893,training_catbird_5013,Train,1,1
15894,training_catbird_5014,Train,1,1
15895,training_catbird_5015,Train,1,1
15896,training_catbird_5016,Train,1,1
15897,training_catbird_5017,Train,1,1
15898,training_catbird_5018,Train,1,1
15899,training_catbird_5019,Train,1,1
15900,training_catbird_502,Train,1,1
15901,training_catbird_5020,Train,1,1
15902,training_catbird_5021,Train,1,1
15903,training_catbird_5022,Train,1,1
15904,training_catbird_5023,Train,1,1
15905,training_catbird_5024,Train,1,1
15906,training_catbird_5025,Train,1,1
15907,training_catbird_5026,Train,1,1
15908,training_catbird_5027,Train,1,1
15909,training_catbird_5028,Train,1,1
15910,training_catbird_5029,Train,1,1
15911,training_catbird_503,Train,1,1
15912,training_catbird_5030,Train,1,1
15913,training_catbird_5031,Train,1,1
15914,training_catbird_5032,Train,1,1
15915,training_catbird_5033,Train,1,1
15916,training_catbird_5034,Train,1,1
15917,training_catbird_5035,Train,1,1
15918,training_catbird_5036,Train,1,1
15919,training_catbird_5037,Train,1,1
15920,training_catbird_5038,Train,1,1
15921,training_catbird_5039,Train,1,1
15922,training_catbird_504,Train,1,1
15923,training_catbird_5040,Train,1,1
15924,training_catbird_5041,Train,1,1
15925,training_catbird_5042,Train,1,1
15926,training_catbird_5043,Train,1,1
15927,training_catbird_5044,Train,1,1
15928,training_catbird_5045,Train,1,1
15929,training_catbird_5046,Train,1,1
15930,training_catbird_5047,Train,1,1
15931,training_catbird_5048,Train,1,1
15932,training_catbird_5049,Train,1,1
15933,training_catbird_505,Train,1,1
15934,training_catbird_5050,Train,1,1
15935,training_catbird_5051,Train,1,1
15936,training_catbird_5052,Train,1,1
15937,training_catbird_5053,Train,1,1
15938,training_catbird_5054,Train,1,1
15939,training_catbird_5055,Train,1,1
15940,training_catbird_5056,Train,1,1
15941,training_catbird_5057,Train,1,1
15942,training_catbird_5058,Train,1,1
15943,training_catbird_5059,Train,1,1
15944,training_catbird_506,Train,1,1
15945,training_catbird_5060,Train,1,1
15946,training_catbird_5061,Train,1,1
15947,training_catbird_5062,Train,1,1
15948,training_catbird_5063,Train,1,1
15949,training_catbird_5064,Train,1,1
15950,training_catbird_5065,Train,1,1
15951,training_catbird_5066,Train,1,1
15952,training_catbird_5067,Train,1,1
15953,training_catbird_5068,Train,1,1
15954,training_catbird_5069,Train,1,1
15955,training_catbird_507,Train,1,1
15956,training_catbird_5070,Train,1,1
15957,training_catbird_5071,Train,1,1
15958,training_catbird_5072,Train,1,1
15959,training_catbird_5073,Train,1,1
15960,training_catbird_5074,Train,1,1
15961,training_catbird_5075,Train,1,1
15962,training_catbird_5076,Train,1,1
15963,training_catbird_5077,Train,1,1
15964,training_catbird_5078,Train,1,1
15965,training_catbird_5079,Train,1,1
15966,training_catbird_508,Train,1,1
15967,training_catbird_5080,Train,1,1
15968,training_catbird_5081,Train,1,1
15969,training_catbird_5082,Train,1,1
15970,training_catbird_5083,Train,1,1
15971,training_catbird_5084,Train,1,1
15972,training_catbird_5085,Train,1,1
15973,training_catbird_5086,Train,1,1
15974,training_catbird_5087,Train,1,1
15975,training_catbird_5088,Train,1,1
15976,training_catbird_5089,Train,1,1
15977,training_catbird_509,Train,1,1
15978,training_catbird_5090,Train,1,1
15979,training_catbird_5091,Train,1,1
15980,training_catbird_5092,Train,1,1
15981,training_catbird_5093,Train,1,1
15982,training_catbird_5094,Train,1,1
15983,training_catbird_5095,Train,1,1
15984,training_catbird_5096,Train,1,1
15985,training_catbird_5097,Train,1,1
15986,training_catbird_5098,Train,1,1
15987,training_catbird_5099,Train,1,1
15988,training_catbird_51,Train,1,1
15989,training_catbird_510,Train,1,1
15990,training_catbird_5100,Train,1,1
15991,training_catbird_5101,Train,1,1
15992,training_catbird_5102,Train,1,1
15993,training_catbird_5103,Train,1,1
15994,training_catbird_5104,Train,1,1
15995,training_catbird_5105,Train,1,1
15996,training_catbird_5106,Train,1,1
15997,training_catbird_5107,Train,1,1
15998,training_catbird_5108,Train,1,1
15999,training_catbird_5109,Train,1,1
16000,training_catbird_511,Train,1,1
16001,training_catbird_5110,Train,1,1
16002,training_catbird_5111,Train,1,1
16003,training_catbird_5112,Train,1,1
16004,training_catbird_5113,Train,1,1
16005,training_catbird_5114,Train,1,1
16006,training_catbird_5115,Train,1,1
16007,training_catbird_5116,Train,1,1
16008,training_catbird_5117,Train,1,1
16009,training_catbird_5118,Train,1,1
16010,training_catbird_5119,Train,1,1
16011,training_catbird_512,Train,1,1
16012,training_catbird_5120,Train,1,1
16013,training_catbird_5121,Train,1,1
16014,training_catbird_5122,Train,1,1
16015,training_catbird_5123,Train,1,1
16016,training_catbird_5124,Train,1,1
16017,training_catbird_5125,Train,1,1
16018,training_catbird_5126,Train,1,1
16019,training_catbird_5127,Train,1,1
16020,training_catbird_5128,Train,1,1
16021,training_catbird_5129,Train,1,1
16022,training_catbird_513,Train,1,1
16023,training_catbird_5130,Train,1,1
16024,training_catbird_5131,Train,1,1
16025,training_catbird_5132,Train,1,1
16026,training_catbird_5133,Train,1,1
16027,training_catbird_5134,Train,1,1
16028,training_catbird_5135,Train,1,1
16029,training_catbird_5136,Train,1,1
16030,training_catbird_5137,Train,1,1
16031,training_catbird_5138,Train,1,1
16032,training_catbird_5139,Train,1,1
16033,training_catbird_514,Train,1,1
16034,training_catbird_5140,Train,1,1
16035,training_catbird_5141,Train,1,1
16036,training_catbird_5142,Train,1,1
16037,training_catbird_5143,Train,1,1
16038,training_catbird_5144,Train,1,1
16039,training_catbird_5145,Train,1,1
16040,training_catbird_5146,Train,1,1
16041,training_catbird_5147,Train,1,1
16042,training_catbird_5148,Train,1,1
16043,training_catbird_5149,Train,1,1
16044,training_catbird_515,Train,1,1
16045,training_catbird_5150,Train,1,1
16046,training_catbird_5151,Train,1,1
16047,training_catbird_5152,Train,1,1
16048,training_catbird_5153,Train,1,1
16049,training_catbird_5154,Train,1,1
16050,training_catbird_5155,Train,1,1
16051,training_catbird_5156,Train,1,1
16052,training_catbird_5157,Train,1,1
16053,training_catbird_5158,Train,1,1
16054,training_catbird_5159,Train,1,1
16055,training_catbird_516,Train,1,1
16056,training_catbird_5160,Train,1,1
16057,training_catbird_5161,Train,1,1
16058,training_catbird_5162,Train,1,1
16059,training_catbird_5163,Train,1,1
16060,training_catbird_5164,Train,1,1
16061,training_catbird_5165,Train,1,1
16062,training_catbird_5166,Train,1,1
16063,training_catbird_5167,Train,1,1
16064,training_catbird_5168,Train,1,1
16065,training_catbird_5169,Train,1,1
16066,training_catbird_517,Train,1,1
16067,training_catbird_5170,Train,1,1
16068,training_catbird_5171,Train,1,1
16069,training_catbird_5172,Train,1,1
16070,training_catbird_5173,Train,1,1
16071,training_catbird_5174,Train,1,1
16072,training_catbird_5175,Train,1,1
16073,training_catbird_5176,Train,1,1
16074,training_catbird_5177,Train,1,1
16075,training_catbird_5178,Train,1,1
16076,training_catbird_5179,Train,1,1
16077,training_catbird_518,Train,1,1
16078,training_catbird_5180,Train,1,1
16079,training_catbird_5181,Train,1,1
16080,training_catbird_5182,Train,1,1
16081,training_catbird_5183,Train,1,1
16082,training_catbird_5184,Train,1,1
16083,training_catbird_5185,Train,1,1
16084,training_catbird_5186,Train,1,1
16085,training_catbird_5187,Train,1,1
16086,training_catbird_5188,Train,1,1
16087,training_catbird_5189,Train,1,1
16088,training_catbird_519,Train,1,1
16089,training_catbird_5190,Train,1,1
16090,training_catbird_5191,Train,1,1
16091,training_catbird_5192,Train,1,1
16092,training_catbird_5193,Train,1,1
16093,training_catbird_5194,Train,1,1
16094,training_catbird_5195,Train,1,1
16095,training_catbird_5196,Train,1,1
16096,training_catbird_5197,Train,1,1
16097,training_catbird_5198,Train,1,1
16098,training_catbird_5199,Train,1,1
16099,training_catbird_52,Train,1,1
16100,training_catbird_520,Train,1,1
16101,training_catbird_5200,Train,1,1
16102,training_catbird_5201,Train,1,1
16103,training_catbird_5202,Train,1,1
16104,training_catbird_5203,Train,1,1
16105,training_catbird_5204,Train,1,1
16106,training_catbird_5205,Train,1,1
16107,training_catbird_5206,Train,1,1
16108,training_catbird_5207,Train,1,1
16109,training_catbird_5208,Train,1,1
16110,training_catbird_5209,Train,1,1
16111,training_catbird_521,Train,1,1
16112,training_catbird_5210,Train,1,1
16113,training_catbird_5211,Train,1,1
16114,training_catbird_5212,Train,1,1
16115,training_catbird_5213,Train,1,1
16116,training_catbird_5214,Train,1,1
16117,training_catbird_5215,Train,1,1
16118,training_catbird_5216,Train,1,1
16119,training_catbird_5217,Train,1,1
16120,training_catbird_5218,Train,1,1
16121,training_catbird_5219,Train,1,1
16122,training_catbird_522,Train,1,1
16123,training_catbird_5220,Train,1,1
16124,training_catbird_5221,Train,1,1
16125,training_catbird_5222,Train,1,1
16126,training_catbird_5223,Train,1,1
16127,training_catbird_5224,Train,1,1
16128,training_catbird_5225,Train,1,1
16129,training_catbird_5226,Train,1,1
16130,training_catbird_5227,Train,1,1
16131,training_catbird_5228,Train,1,1
16132,training_catbird_5229,Train,1,1
16133,training_catbird_523,Train,1,1
16134,training_catbird_5230,Train,1,1
16135,training_catbird_5231,Train,1,1
16136,training_catbird_5232,Train,1,1
16137,training_catbird_5233,Train,1,1
16138,training_catbird_5234,Train,1,1
16139,training_catbird_5235,Train,1,1
16140,training_catbird_5236,Train,1,1
16141,training_catbird_5237,Train,1,1
16142,training_catbird_5238,Train,1,1
16143,training_catbird_5239,Train,1,1
16144,training_catbird_524,Train,1,1
16145,training_catbird_5240,Train,1,1
16146,training_catbird_5241,Train,1,1
16147,training_catbird_5242,Train,1,1
16148,training_catbird_5243,Train,1,1
16149,training_catbird_5244,Train,1,1
16150,training_catbird_5245,Train,1,1
16151,training_catbird_5246,Train,1,1
16152,training_catbird_5247,Train,1,1
16153,training_catbird_5248,Train,1,1
16154,training_catbird_5249,Train,1,1
16155,training_catbird_525,Train,1,1
16156,training_catbird_5250,Train,1,1
16157,training_catbird_5251,Train,1,1
16158,training_catbird_5252,Train,1,1
16159,training_catbird_5253,Train,1,1
16160,training_catbird_5254,Train,1,1
16161,training_catbird_5255,Train,1,1
16162,training_catbird_5256,Train,1,1
16163,training_catbird_5257,Train,1,1
16164,training_catbird_5258,Train,1,1
16165,training_catbird_5259,Train,1,1
16166,training_catbird_526,Train,1,1
16167,training_catbird_5260,Train,1,1
16168,training_catbird_5261,Train,1,1
16169,training_catbird_5262,Train,1,1
16170,training_catbird_5263,Train,1,1
16171,training_catbird_5264,Train,1,1
16172,training_catbird_5265,Train,1,1
16173,training_catbird_5266,Train,1,1
16174,training_catbird_5267,Train,1,1
16175,training_catbird_5268,Train,1,1
16176,training_catbird_5269,Train,1,1
16177,training_catbird_527,Train,1,1
16178,training_catbird_5270,Train,1,1
16179,training_catbird_5271,Train,1,1
16180,training_catbird_5272,Train,1,1
16181,training_catbird_5273,Train,1,1
16182,training_catbird_5274,Train,1,1
16183,training_catbird_5275,Train,1,1
16184,training_catbird_5276,Train,1,1
16185,training_catbird_5277,Train,1,1
16186,training_catbird_5278,Train,1,1
16187,training_catbird_5279,Train,1,1
16188,training_catbird_528,Train,1,1
16189,training_catbird_5280,Train,1,1
16190,training_catbird_5281,Train,1,1
16191,training_catbird_5282,Train,1,1
16192,training_catbird_5283,Train,1,1
16193,training_catbird_5284,Train,1,1
16194,training_catbird_5285,Train,1,1
16195,training_catbird_5286,Train,1,1
16196,training_catbird_5287,Train,1,1
16197,training_catbird_5288,Train,1,1
16198,training_catbird_5289,Train,1,1
16199,training_catbird_529,Train,1,1
16200,training_catbird_5290,Train,1,1
16201,training_catbird_5291,Train,1,1
16202,training_catbird_5292,Train,1,1
16203,training_catbird_5293,Train,1,1
16204,training_catbird_5294,Train,1,1
16205,training_catbird_5295,Train,1,1
16206,training_catbird_5296,Train,1,1
16207,training_catbird_5297,Train,1,1
16208,training_catbird_5298,Train,1,1
16209,training_catbird_5299,Train,1,1
16210,training_catbird_53,Train,1,1
16211,training_catbird_530,Train,1,1
16212,training_catbird_5300,Train,1,1
16213,training_catbird_5301,Train,1,1
16214,training_catbird_5302,Train,1,1
16215,training_catbird_5303,Train,1,1
16216,training_catbird_5304,Train,1,1
16217,training_catbird_5305,Train,1,1
16218,training_catbird_5306,Train,1,1
16219,training_catbird_5307,Train,1,1
16220,training_catbird_5308,Train,1,1
16221,training_catbird_5309,Train,1,1
16222,training_catbird_531,Train,1,1
16223,training_catbird_5310,Train,1,1
16224,training_catbird_5311,Train,1,1
16225,training_catbird_5312,Train,1,1
16226,training_catbird_5313,Train,1,1
16227,training_catbird_5314,Train,1,1
16228,training_catbird_5315,Train,1,1
16229,training_catbird_5316,Train,1,1
16230,training_catbird_5317,Train,1,1
16231,training_catbird_5318,Train,1,1
16232,training_catbird_5319,Train,1,1
16233,training_catbird_532,Train,1,1
16234,training_catbird_5320,Train,1,1
16235,training_catbird_5321,Train,1,1
16236,training_catbird_5322,Train,1,1
16237,training_catbird_5323,Train,1,1
16238,training_catbird_5324,Train,1,1
16239,training_catbird_5325,Train,1,1
16240,training_catbird_5326,Train,1,1
16241,training_catbird_5327,Train,1,1
16242,training_catbird_5328,Train,1,1
16243,training_catbird_5329,Train,1,1
16244,training_catbird_533,Train,1,1
16245,training_catbird_5330,Train,1,1
16246,training_catbird_5331,Train,1,1
16247,training_catbird_5332,Train,1,1
16248,training_catbird_5333,Train,1,1
16249,training_catbird_5334,Train,1,1
16250,training_catbird_5335,Train,1,1
16251,training_catbird_5336,Train,1,1
16252,training_catbird_5337,Train,1,1
16253,training_catbird_5338,Train,1,1
16254,training_catbird_5339,Train,1,1
16255,training_catbird_534,Train,1,1
16256,training_catbird_5340,Train,1,1
16257,training_catbird_5341,Train,1,1
16258,training_catbird_5342,Train,1,1
16259,training_catbird_5343,Train,1,1
16260,training_catbird_5344,Train,1,1
16261,training_catbird_5345,Train,1,1
16262,training_catbird_5346,Train,1,1
16263,training_catbird_5347,Train,1,1
16264,training_catbird_5348,Train,1,1
16265,training_catbird_5349,Train,1,1
16266,training_catbird_535,Train,1,1
16267,training_catbird_5350,Train,1,1
16268,training_catbird_5351,Train,1,1
16269,training_catbird_5352,Train,1,1
16270,training_catbird_5353,Train,1,1
16271,training_catbird_5354,Train,1,1
16272,training_catbird_5355,Train,1,1
16273,training_catbird_5356,Train,1,1
16274,training_catbird_5357,Train,1,1
16275,training_catbird_5358,Train,1,1
16276,training_catbird_5359,Train,1,1
16277,training_catbird_536,Train,1,1
16278,training_catbird_5360,Train,1,1
16279,training_catbird_5361,Train,1,1
16280,training_catbird_5362,Train,1,1
16281,training_catbird_5363,Train,1,1
16282,training_catbird_5364,Train,1,1
16283,training_catbird_5365,Train,1,1
16284,training_catbird_5366,Train,1,1
16285,training_catbird_5367,Train,1,1
16286,training_catbird_5368,Train,1,1
16287,training_catbird_5369,Train,1,1
16288,training_catbird_537,Train,1,1
16289,training_catbird_5370,Train,1,1
16290,training_catbird_5371,Train,1,1
16291,training_catbird_5372,Train,1,1
16292,training_catbird_5373,Train,1,1
16293,training_catbird_5374,Train,1,1
16294,training_catbird_5375,Train,1,1
16295,training_catbird_5376,Train,1,1
16296,training_catbird_5377,Train,1,1
16297,training_catbird_5378,Train,1,1
16298,training_catbird_5379,Train,1,1
16299,training_catbird_538,Train,1,1
16300,training_catbird_5380,Train,1,1
16301,training_catbird_5381,Train,1,1
16302,training_catbird_5382,Train,1,1
16303,training_catbird_5383,Train,1,1
16304,training_catbird_5384,Train,1,1
16305,training_catbird_5385,Train,1,1
16306,training_catbird_5386,Train,1,1
16307,training_catbird_5387,Train,1,1
16308,training_catbird_5388,Train,1,1
16309,training_catbird_5389,Train,1,1
16310,training_catbird_539,Train,1,1
16311,training_catbird_5390,Train,1,1
16312,training_catbird_5391,Train,1,1
16313,training_catbird_5392,Train,1,1
16314,training_catbird_5393,Train,1,1
16315,training_catbird_5394,Train,1,1
16316,training_catbird_5395,Train,1,1
16317,training_catbird_5396,Train,1,1
16318,training_catbird_5397,Train,1,1
16319,training_catbird_5398,Train,1,1
16320,training_catbird_5399,Train,1,1
16321,training_catbird_54,Train,1,1
16322,training_catbird_540,Train,1,1
16323,training_catbird_5400,Train,1,1
16324,training_catbird_5401,Train,1,1
16325,training_catbird_5402,Train,1,1
16326,training_catbird_5403,Train,1,1
16327,training_catbird_5404,Train,1,1
16328,training_catbird_5405,Train,1,1
16329,training_catbird_5406,Train,1,1
16330,training_catbird_5407,Train,1,1
16331,training_catbird_5408,Train,1,1
16332,training_catbird_5409,Train,1,1
16333,training_catbird_541,Train,1,1
16334,training_catbird_5410,Train,1,1
16335,training_catbird_5411,Train,1,1
16336,training_catbird_5412,Train,1,1
16337,training_catbird_5413,Train,1,1
16338,training_catbird_5414,Train,1,1
16339,training_catbird_5415,Train,1,1
16340,training_catbird_5416,Train,1,1
16341,training_catbird_5417,Train,1,1
16342,training_catbird_5418,Train,1,1
16343,training_catbird_5419,Train,1,1
16344,training_catbird_542,Train,1,1
16345,training_catbird_5420,Train,1,1
